,Rank,Gender,Age,Finish,Athlet url,Race url,Watch,Shoes,Distance,City,Year,Race Type,Watch Brand,Watch Error,Watch Error Abs,Shoes Brand,Finish Numeric
1,2582,M,NA,1:55:45,11390474,1932412668,Garmin Forerunner 910XT,NA,21.32,Valencia,2018,Halfmarathon,Garmin,0.22250000000000014,0.22250000000000014,NA,1.9291666666666665
2,2583,F,45-54,1:55:45,25238899,2110494689,TomTom,Brooks Ghost,21.32,Valencia,2018,Halfmarathon,TomTom,0.22250000000000014,0.22250000000000014,Brooks,1.9291666666666665
3,2584,M,45-54,1:55:46,23305036,1932298717,Garmin fenix 3,NA,21.45,Valencia,2018,Halfmarathon,Garmin,0.35249999999999915,0.35249999999999915,NA,1.9294444444444443
4,2585,M,25-34,1:55:46,29136240,1941124003,Garmin fenix 3,NA,21.13,Valencia,2018,Halfmarathon,Garmin,0.03249999999999886,0.03249999999999886,NA,1.9294444444444443
5,2586,M,55-64,1:55:47,25627830,1931767459,Garmin Forerunner 235,Saucony Triumph,21.29,Valencia,2018,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,Saucony,1.9297222222222221
6,2587,M,25-34,1:55:48,12197120,1931658397,Garmin Forerunner 230,NA,21.27,Valencia,2018,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,NA,1.93
7,2588,M,35-44,1:55:48,34158980,1931687708,Garmin Forerunner 235,NA,21.35,Valencia,2018,Halfmarathon,Garmin,0.2525000000000013,0.2525000000000013,NA,1.93
9,2590,NA,35-44,1:55:52,34025558,1934579964,Suunto Spartan Sport Wrist HR Baro,NA,21.4,Valencia,2018,Halfmarathon,Suunto,0.30249999999999844,0.30249999999999844,NA,1.931111111111111
10,2591,M,35-44,1:55:54,22526757,1931719588,Garmin fenix 3,NA,21.44,Valencia,2018,Halfmarathon,Garmin,0.34250000000000114,0.34250000000000114,NA,1.9316666666666664
11,2592,M,NA,1:55:55,17619274,1931845903,Garmin Forerunner 235,NA,21.25,Valencia,2018,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,NA,1.9319444444444442
13,2594,M,45-54,1:55:55,26295243,1981617372,Suunto Ambit2 S,NA,21.39,Valencia,2018,Halfmarathon,Suunto,0.2925000000000004,0.2925000000000004,NA,1.9319444444444442
14,2595,M,25-34,1:55:57,12557078,1931643287,Garmin Forerunner 935,NA,21.3,Valencia,2018,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,NA,1.9324999999999999
15,2596,M,20-24,1:55:57,29093155,1931866362,Garmin Forerunner 935,NA,21.3,Valencia,2018,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,NA,1.9324999999999999
16,2597,M,35-44,1:55:57,34059470,1931955964,Garmin Forerunner 235,NA,21.45,Valencia,2018,Halfmarathon,Garmin,0.35249999999999915,0.35249999999999915,NA,1.9324999999999999
17,2598,M,55-64,1:55:59,16342644,1931683109,TomTom,NA,21.27,Valencia,2018,Halfmarathon,TomTom,0.17249999999999943,0.17249999999999943,NA,1.9330555555555553
18,2599,M,35-44,1:55:59,3199067,1931752641,Garmin Forerunner 235,Mizuno Wave Ultima,21.28,Valencia,2018,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,Mizuno,1.9330555555555553
19,2600,F,35-44,1:56:00,33943957,1931892424,Garmin Forerunner 920XT,NA,21.26,Valencia,2018,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,NA,1.9333333333333333
0,2601,F,NA,1:56:01,22179906,1931626002,Garmin Forerunner 35,NA,21.26,Valencia,2018,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,NA,1.9336111111111112
1,2602,F,55-64,1:56:01,34265853,1935202815,Garmin Forerunner 35,NA,21.36,Valencia,2018,Halfmarathon,Garmin,0.2624999999999993,0.2624999999999993,NA,1.9336111111111112
2,2603,F,NA,1:56:03,7810926,1931837165,Garmin Forerunner 220,NA,21.29,Valencia,2018,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,NA,1.9341666666666666
3,2604,F,25-34,1:56:04,32159362,1931634292,Garmin Forerunner 645 Music,NA,21.28,Valencia,2018,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,NA,1.9344444444444444
4,2605,M,35-44,1:56:04,8279384,1945406441,Polar M400,Brooks Glycerin 15,21.42,Valencia,2018,Halfmarathon,Polar,0.32250000000000156,0.32250000000000156,Brooks,1.9344444444444444
5,2606,M,45-54,1:56:06,884419,1931626317,Garmin Forerunner 235,NA,21.21,Valencia,2018,Halfmarathon,Garmin,0.11250000000000071,0.11250000000000071,NA,1.935
6,2607,M,35-44,1:56:06,20395706,1931876089,Garmin Forerunner 235,Saucony Ride 10,21.24,Valencia,2018,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,Saucony,1.935
7,2608,M,25-34,1:56:06,36025127,1932012209,Garmin Forerunner 235,NA,21.29,Valencia,2018,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,NA,1.935
8,2609,F,25-34,1:56:07,27139791,1931781799,Garmin Forerunner 235,NA,21.3,Valencia,2018,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,NA,1.9352777777777779
9,2610,M,45-54,1:56:07,14067540,1931966849,Garmin fenix 3,Saucony Xodus,21.46,Valencia,2018,Halfmarathon,Garmin,0.3625000000000007,0.3625000000000007,Saucony,1.9352777777777779
10,2611,F,25-34,1:56:08,35553872,1931776280,Garmin Forerunner 235,NA,21.42,Valencia,2018,Halfmarathon,Garmin,0.32250000000000156,0.32250000000000156,NA,1.9355555555555555
11,2612,M,35-44,1:56:08,25658325,1933618834,Strava GPX,NA,21.18,Valencia,2018,Halfmarathon,Strava,0.08249999999999957,0.08249999999999957,NA,1.9355555555555555
12,2613,M,25-34,1:56:09,22647979,1931627754,Garmin Forerunner 920XT,NA,21.2,Valencia,2018,Halfmarathon,Garmin,0.10249999999999915,0.10249999999999915,NA,1.9358333333333333
13,2614,M,NA,1:56:09,14220109,1932182414,Garmin Forerunner 235,NA,21.31,Valencia,2018,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,NA,1.9358333333333333
14,2615,M,NA,1:56:09,20678534,1984627113,Polar M400,Adidas Ultra Boost,21.52,Valencia,2018,Halfmarathon,Polar,0.42249999999999943,0.42249999999999943,Adidas,1.9358333333333333
15,2616,NA,NA,1:56:10,1634422,1931621135,Garmin Forerunner 235,NA,21.25,Valencia,2018,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,NA,1.9361111111111111
16,2617,M,35-44,1:56:10,23685784,1933186648,Garmin Forerunner 910XT,Brooks Gliceryn,21.52,Valencia,2018,Halfmarathon,Garmin,0.42249999999999943,0.42249999999999943,Brooks,1.9361111111111111
17,2618,M,35-44,1:56:11,28704230,1931713157,Garmin Forerunner 235,NA,21.27,Valencia,2018,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,NA,1.936388888888889
18,2619,M,35-44,1:56:11,32652877,1931920198,Garmin Forerunner 235,Brooks Adrenaline Gts 18,21.29,Valencia,2018,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,Brooks,1.936388888888889
0,2621,M,25-34,1:56:13,33895285,1932812356,Garmin Forerunner 15,NA,21.31,Valencia,2018,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,NA,1.9369444444444444
1,2622,F,35-44,1:56:14,31612690,1931614849,Strava iPhone App,NA,21.53,Valencia,2018,Halfmarathon,Strava,0.432500000000001,0.432500000000001,NA,1.9372222222222222
2,2623,M,NA,1:56:14,13794992,1931670468,Strava Android App,New Balance Fresh Foam Zante V3,21.39,Valencia,2018,Halfmarathon,Strava,0.2925000000000004,0.2925000000000004,New Balance,1.9372222222222222
3,2624,M,35-44,1:56:15,6157479,1931698220,Polar M400,NA,21.33,Valencia,2018,Halfmarathon,Polar,0.23249999999999815,0.23249999999999815,NA,1.9375
4,2625,M,55-64,1:56:15,19890331,1932079177,Garmin epix,NA,21.64,Valencia,2018,Halfmarathon,Garmin,0.5425000000000004,0.5425000000000004,NA,1.9375
5,2626,M,35-44,1:56:15,6434479,1932279252,Garmin fenix 3,Nike Free,21.47,Valencia,2018,Halfmarathon,Garmin,0.3724999999999987,0.3724999999999987,Nike,1.9375
6,2627,M,55-64,1:56:17,22998559,1932452814,Garmin vivoactive HR,NA,21.46,Valencia,2018,Halfmarathon,Garmin,0.3625000000000007,0.3625000000000007,NA,1.9380555555555556
7,2628,M,35-44,1:56:17,35506387,1932823712,TomTom,NA,21.26,Valencia,2018,Halfmarathon,TomTom,0.16250000000000142,0.16250000000000142,NA,1.9380555555555556
8,2629,F,25-34,1:56:17,8356909,1934034269,Suunto Ambit2 R,NA,21.4,Valencia,2018,Halfmarathon,Suunto,0.30249999999999844,0.30249999999999844,NA,1.9380555555555556
9,2630,F,35-44,1:56:18,21230610,1931931940,Garmin Forerunner 35,NA,21.3,Valencia,2018,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,NA,1.9383333333333332
10,2631,F,45-54,1:56:18,29612467,1933135405,Garmin Forerunner 35,NA,21.39,Valencia,2018,Halfmarathon,Garmin,0.2925000000000004,0.2925000000000004,NA,1.9383333333333332
11,2632,M,25-34,1:56:19,33248514,1931621198,Strava Android App,NA,21.46,Valencia,2018,Halfmarathon,Strava,0.3625000000000007,0.3625000000000007,NA,1.938611111111111
12,2633,M,35-44,1:56:19,5210737,1936156092,TomTom,Nike Zoom Pegasus 34,21.36,Valencia,2018,Halfmarathon,TomTom,0.2624999999999993,0.2624999999999993,Nike,1.938611111111111
13,2634,M,45-54,1:56:20,12448175,1931617291,Garmin fenix 2,NA,21.39,Valencia,2018,Halfmarathon,Garmin,0.2925000000000004,0.2925000000000004,NA,1.9388888888888889
15,2636,F,45-54,1:56:23,6641912,1932144704,Polar M200,NA,21.53,Valencia,2018,Halfmarathon,Polar,0.432500000000001,0.432500000000001,NA,1.9397222222222223
16,2637,F,NA,1:56:24,7484249,1931765479,Garmin Forerunner 920XT,NA,21.33,Valencia,2018,Halfmarathon,Garmin,0.23249999999999815,0.23249999999999815,NA,1.94
17,2638,F,NA,1:56:24,26592592,1932681462,Garmin Forerunner 235,NA,21.29,Valencia,2018,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,NA,1.94
19,2640,M,35-44,1:56:26,34689348,1932148311,Polar M400,NA,21.53,Valencia,2018,Halfmarathon,Polar,0.432500000000001,0.432500000000001,NA,1.9405555555555556
1,2642,M,NA,1:56:28,20467475,1931735369,Garmin fenix 5X,NA,21.43,Valencia,2018,Halfmarathon,Garmin,0.3324999999999996,0.3324999999999996,NA,1.9411111111111112
2,2643,M,35-44,1:56:28,18841474,1931827100,Garmin Forerunner 235,NA,21.28,Valencia,2018,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,NA,1.9411111111111112
3,2644,M,35-44,1:56:29,11967084,1931864626,Suunto,NA,21.64,Valencia,2018,Halfmarathon,Suunto,0.5425000000000004,0.5425000000000004,NA,1.9413888888888888
4,2645,M,NA,1:56:31,14619444,1931602661,Strava Android App,NA,21.67,Valencia,2018,Halfmarathon,Strava,0.5725000000000016,0.5725000000000016,NA,1.9419444444444445
5,2646,M,55-64,1:56:31,28246865,1931622123,Garmin Forerunner 645 Music,Under Armour Ua Hovr Phantom,21.23,Valencia,2018,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,Under,1.9419444444444445
6,2647,M,25-34,1:56:31,30223872,1931714477,Strava Android App,NA,21.34,Valencia,2018,Halfmarathon,Strava,0.24249999999999972,0.24249999999999972,NA,1.9419444444444445
7,2648,F,NA,1:56:32,24274419,1932088631,Garmin Forerunner 220,NA,21.25,Valencia,2018,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,NA,1.9422222222222223
8,2649,M,20-24,1:56:32,32975962,1932755755,Garmin fenix 5 Plus,NA,21.51,Valencia,2018,Halfmarathon,Garmin,0.4125000000000014,0.4125000000000014,NA,1.9422222222222223
9,2650,M,55-64,1:56:33,28257589,1931645123,Samsung Health,NA,21.43,Valencia,2018,Halfmarathon,Samsung,0.3324999999999996,0.3324999999999996,NA,1.9425000000000001
10,2651,M,45-54,1:56:35,11072786,1931618168,Garmin fenix 3,Asics Roadhawk Ff,21.42,Valencia,2018,Halfmarathon,Garmin,0.32250000000000156,0.32250000000000156,Asics,1.9430555555555555
12,2653,M,35-44,1:56:38,23829561,1931758156,Polar M600,Enix V2,21.58,Valencia,2018,Halfmarathon,Polar,0.48249999999999815,0.48249999999999815,Enix,1.943888888888889
13,2654,F,45-54,1:56:39,23596922,1931618690,Garmin fenix 5S,NA,21.61,Valencia,2018,Halfmarathon,Garmin,0.5124999999999993,0.5124999999999993,NA,1.9441666666666666
14,2655,M,35-44,1:56:39,35172227,1931638821,Strava Android App,NA,21.58,Valencia,2018,Halfmarathon,Strava,0.48249999999999815,0.48249999999999815,NA,1.9441666666666666
15,2656,M,45-54,1:56:40,31478355,1931719622,Garmin Forerunner 235,New Balance 880,21.29,Valencia,2018,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,New Balance,1.9444444444444444
16,2657,M,25-34,1:56:40,12867917,1931734151,Garmin fenix 3,NA,21.55,Valencia,2018,Halfmarathon,Garmin,0.45250000000000057,0.45250000000000057,NA,1.9444444444444444
17,2658,M,35-44,1:56:40,18052685,1931758040,Suunto,Asics Pulse 6,21.41,Valencia,2018,Halfmarathon,Suunto,0.3125,0.3125,Asics,1.9444444444444444
18,2659,M,35-44,1:56:40,27001945,1931847543,Polar M400,NA,21.46,Valencia,2018,Halfmarathon,Polar,0.3625000000000007,0.3625000000000007,NA,1.9444444444444444
19,2660,M,35-44,1:56:41,35114721,1931657553,Garmin vivoactive 3,NA,21.34,Valencia,2018,Halfmarathon,Garmin,0.24249999999999972,0.24249999999999972,NA,1.9447222222222222
1,2662,M,NA,1:56:43,3137251,1932218790,Garmin fenix 5,NA,21.49,Valencia,2018,Halfmarathon,Garmin,0.3924999999999983,0.3924999999999983,NA,1.9452777777777779
2,2663,M,NA,1:56:43,3539766,1932218868,Garmin fenix 5,NA,21.48,Valencia,2018,Halfmarathon,Garmin,0.3825000000000003,0.3825000000000003,NA,1.9452777777777779
3,2664,M,55-64,1:56:46,7023372,1931882856,Garmin Forerunner 235,NA,21.28,Valencia,2018,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,NA,1.9461111111111111
4,2665,F,35-44,1:56:47,35436990,1931732371,Garmin vivoactive 3,NA,21.24,Valencia,2018,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,NA,1.946388888888889
5,2666,M,55-64,1:56:47,25567955,1932430744,Garmin Forerunner 35,Asics Gel-Pulse 9,21.1,Valencia,2018,Halfmarathon,Garmin,0.002500000000001279,0.002500000000001279,Asics,1.946388888888889
7,2668,NA,45-54,1:56:48,3623413,1931652666,Garmin Forerunner 935,NA,21.28,Valencia,2018,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,NA,1.9466666666666668
8,2669,F,35-44,1:56:49,22644740,1931660879,Suunto,NA,21.59,Valencia,2018,Halfmarathon,Suunto,0.4924999999999997,0.4924999999999997,NA,1.9469444444444444
9,2670,M,45-54,1:56:49,29824883,1931684501,Garmin Forerunner 920XT,NA,21.29,Valencia,2018,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,NA,1.9469444444444444
10,2671,M,45-54,1:56:49,16980838,1932735210,Garmin fenix 3,NA,21.53,Valencia,2018,Halfmarathon,Garmin,0.432500000000001,0.432500000000001,NA,1.9469444444444444
11,2672,M,25-34,1:56:51,6241232,1931642806,Garmin fenix 5X,On Cloudflow,21.44,Valencia,2018,Halfmarathon,Garmin,0.34250000000000114,0.34250000000000114,On,1.9475
12,2673,F,25-34,1:56:52,26277403,1931707776,Garmin Forerunner 735XT,NA,21.3,Valencia,2018,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,NA,1.9477777777777778
13,2674,M,45-54,1:56:52,25895650,1931774207,Huami Amazfit Pace,NA,21.29,Valencia,2018,Halfmarathon,Huami,0.192499999999999,0.192499999999999,NA,1.9477777777777778
15,2676,M,35-44,1:56:53,20392711,1931927658,Garmin Forerunner 235,NA,21.3,Valencia,2018,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,NA,1.9480555555555557
16,2677,M,35-44,1:56:58,16143522,1931624860,Strava Android App,NA,21.7,Valencia,2018,Halfmarathon,Strava,0.6024999999999991,0.6024999999999991,NA,1.9494444444444445
17,2678,M,45-54,1:56:59,14662901,1931716305,Suunto Ambit3 Peak,NA,21.4,Valencia,2018,Halfmarathon,Suunto,0.30249999999999844,0.30249999999999844,NA,1.9497222222222221
18,2679,F,35-44,1:56:59,21867563,1931836684,Polar V800,NA,21.49,Valencia,2018,Halfmarathon,Polar,0.3924999999999983,0.3924999999999983,NA,1.9497222222222221
19,2680,M,25-34,1:56:59,28981524,1931890382,TomTom,NA,21.35,Valencia,2018,Halfmarathon,TomTom,0.2525000000000013,0.2525000000000013,NA,1.9497222222222221
0,2681,M,25-34,1:57:01,25957015,1931977056,Garmin fenix 5,Asics Gel Cumulus 19,21.42,Valencia,2018,Halfmarathon,Garmin,0.32250000000000156,0.32250000000000156,Asics,1.9502777777777778
1,2682,M,35-44,1:57:01,29765886,1933777326,Huami Amazfit Sports Watch,Asics Cumulus 19,21.32,Valencia,2018,Halfmarathon,Huami,0.22250000000000014,0.22250000000000014,Asics,1.9502777777777778
2,2683,M,25-34,1:57:01,31058307,1938775240,Garmin Forerunner 235,NA,21.19,Valencia,2018,Halfmarathon,Garmin,0.09250000000000114,0.09250000000000114,NA,1.9502777777777778
3,2684,M,45-54,1:57:04,23396145,1931723377,Garmin fenix 5,NA,21.49,Valencia,2018,Halfmarathon,Garmin,0.3924999999999983,0.3924999999999983,NA,1.951111111111111
4,2685,M,35-44,1:57:05,34705226,1931707982,NA,NA,21.17,Valencia,2018,Halfmarathon,NA,0.07250000000000156,0.07250000000000156,NA,1.9513888888888888
5,2686,F,35-44,1:57:07,32986406,1932227192,Polar M400,NA,21.45,Valencia,2018,Halfmarathon,Polar,0.35249999999999915,0.35249999999999915,NA,1.9519444444444445
6,2687,M,25-34,1:57:10,3271518,1931988419,Garmin Forerunner 235,New Balance Vazee Urge,21.25,Valencia,2018,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,New Balance,1.9527777777777777
7,2688,M,25-34,1:57:10,37339352,2032698489,Garmin Forerunner 235,New Balance Vazee Urge,21.22,Valencia,2018,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,New Balance,1.9527777777777777
8,2689,M,NA,1:57:11,17942940,1931625431,Garmin Forerunner 735XT,NA,21.24,Valencia,2018,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,NA,1.9530555555555555
9,2690,M,35-44,1:57:11,21806700,1931761339,Garmin Forerunner 235,NA,21.27,Valencia,2018,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,NA,1.9530555555555555
10,2691,M,35-44,1:57:12,14303546,1931756070,Huami Amazfit Pace,NA,21.29,Valencia,2018,Halfmarathon,Huami,0.192499999999999,0.192499999999999,NA,1.9533333333333334
12,2693,M,45-54,1:57:15,27966521,1942786743,TomTom,NA,21.34,Valencia,2018,Halfmarathon,TomTom,0.24249999999999972,0.24249999999999972,NA,1.9541666666666666
13,2694,M,25-34,1:57:15,24082486,2132051404,Polar M430,NA,21.5,Valencia,2018,Halfmarathon,Polar,0.40249999999999986,0.40249999999999986,NA,1.9541666666666666
14,2695,M,NA,1:57:16,10360992,1931804733,Garmin Forerunner 235,NA,21.33,Valencia,2018,Halfmarathon,Garmin,0.23249999999999815,0.23249999999999815,NA,1.9544444444444444
15,2696,M,35-44,1:57:16,22307092,1932401646,Garmin Forerunner 610,NA,21.4,Valencia,2018,Halfmarathon,Garmin,0.30249999999999844,0.30249999999999844,NA,1.9544444444444444
16,2697,M,NA,1:57:16,10289950,1946837792,Garmin Forerunner 235,NA,21.33,Valencia,2018,Halfmarathon,Garmin,0.23249999999999815,0.23249999999999815,NA,1.9544444444444444
17,2698,M,45-54,1:57:18,18677129,1931966226,Garmin Forerunner 235,Asics Kayano 21,21.3,Valencia,2018,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,Asics,1.9549999999999998
18,2699,M,45-54,1:57:18,19157107,1931966230,Garmin Forerunner 235,NA,21.3,Valencia,2018,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,NA,1.9549999999999998
19,2700,F,35-44,1:57:20,26239847,1932221657,Strava iPhone App,NA,21.74,Valencia,2018,Halfmarathon,Strava,0.6424999999999983,0.6424999999999983,NA,1.9555555555555555
0,2701,M,35-44,1:57:21,17743562,1931626757,Garmin fenix 5X,NA,21.35,Valencia,2018,Halfmarathon,Garmin,0.2525000000000013,0.2525000000000013,NA,1.9558333333333333
1,2702,M,35-44,1:57:22,11213099,1931722069,Suunto Spartan Sport,Adidas Ultraboost,21.39,Valencia,2018,Halfmarathon,Suunto,0.2925000000000004,0.2925000000000004,Adidas,1.9561111111111111
2,2703,M,35-44,1:57:22,5086009,1933024984,Garmin Forerunner 220,Adidas Response Cushion,21.28,Valencia,2018,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,Adidas,1.9561111111111111
3,2704,M,35-44,1:57:23,12242292,1931713571,Garmin fenix 3,Adidas Supernova Glide 8M,21.5,Valencia,2018,Halfmarathon,Garmin,0.40249999999999986,0.40249999999999986,Adidas,1.956388888888889
4,2705,F,45-54,1:57:24,26773185,1931615061,Strava iPhone App,NA,21.62,Valencia,2018,Halfmarathon,Strava,0.5225000000000009,0.5225000000000009,NA,1.9566666666666666
5,2706,M,35-44,1:57:24,15304594,1931635469,Strava iPhone App,NA,21.97,Valencia,2018,Halfmarathon,Strava,0.8724999999999987,0.8724999999999987,NA,1.9566666666666666
6,2707,M,55-64,1:57:24,22077589,1931670595,Garmin fenix 3,Hoka One One Bondi,21.62,Valencia,2018,Halfmarathon,Garmin,0.5225000000000009,0.5225000000000009,Hoka,1.9566666666666666
7,2708,M,35-44,1:57:24,20027076,1931764557,Garmin Forerunner 735XT,NA,21.3,Valencia,2018,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,NA,1.9566666666666666
8,2709,M,35-44,1:57:25,28165210,1931617590,Garmin Forerunner 735XT,NA,21.3,Valencia,2018,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,NA,1.9569444444444444
10,2711,F,NA,1:57:25,17242556,1932271456,Garmin Forerunner 235,NA,21.27,Valencia,2018,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,NA,1.9569444444444444
13,2714,M,55-64,1:57:29,4744383,1931744233,Suunto 9,Brooks Leviatan,21.38,Valencia,2018,Halfmarathon,Suunto,0.28249999999999886,0.28249999999999886,Brooks,1.9580555555555554
14,2715,M,35-44,1:57:29,11034109,2206654395,Garmin Forerunner 225,Brooks Cascadia,21.23,Valencia,2018,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,Brooks,1.9580555555555554
15,2716,F,NA,1:57:30,16938392,1931960050,Garmin Forerunner 35,NA,21.18,Valencia,2018,Halfmarathon,Garmin,0.08249999999999957,0.08249999999999957,NA,1.9583333333333333
16,2717,M,35-44,1:57:30,14910782,1932249455,Garmin Forerunner 230,NA,21.29,Valencia,2018,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,NA,1.9583333333333333
17,2718,M,25-34,1:57:31,26073698,1931651598,Garmin fenix 5,NA,21.48,Valencia,2018,Halfmarathon,Garmin,0.3825000000000003,0.3825000000000003,NA,1.958611111111111
18,2719,M,NA,1:57:33,22078201,1931623066,Garmin Forerunner 235,Topo Athletic Fly-Lite,21.22,Valencia,2018,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,Topo,1.9591666666666667
