,Rank,Gender,Age,Finish,Pace,Athlet_url,Race_url,Watch,Shoes,Distance,City,Year,Race_Type,Watch_Brand,Watch_Error,Watch_Error_Abs,Shoes_Brand,Finish_Numeric
2133,2133,M,45-54,3:08:35,4:28/km,24127879,2325974151,Apple Watch Series 3,NA,43.88,London,2019,Marathon,Apple,1.6850000000000023,1.6850000000000023,NA,3.1430555555555557
2134,2134,M,25-34,3:08:36,4:28/km,1593905,2325321333,Garmin Forerunner 735XT,NA,42.83,London,2019,Marathon,Garmin,0.634999999999998,0.634999999999998,NA,3.143333333333333
2135,2135,F,25-34,3:08:36,4:28/km,11201404,2325329745,Garmin Forerunner 645,On Cloudsurfer,42.65,London,2019,Marathon,Garmin,0.4549999999999983,0.4549999999999983,On,3.143333333333333
2136,2136,F,25-34,3:08:36,4:28/km,24101050,2325862552,Garmin Forerunner 735XT,Brooks Ravenna 9,42.56,London,2019,Marathon,Garmin,0.365000000000002,0.365000000000002,Brooks,3.143333333333333
2137,2137,M,25-34,3:08:37,4:28/km,228111,2325551966,Garmin Forerunner 735XT,NA,42.48,London,2019,Marathon,Garmin,0.2849999999999966,0.2849999999999966,NA,3.143611111111111
2138,2138,M,45-54,3:08:37,4:28/km,7204053,2326373350,Garmin Forerunner 235,Adidas Supernova Glide8 B/W,42.39,London,2019,Marathon,Garmin,0.19500000000000028,0.19500000000000028,Adidas,3.143611111111111
2140,2140,M,NA,3:08:40,4:28/km,13940180,2325349500,Garmin Forerunner 735XT,NA,42.3,London,2019,Marathon,Garmin,0.10499999999999687,0.10499999999999687,NA,3.1444444444444444
2141,2141,M,35-44,3:08:44,4:28/km,27641095,2325734454,TomTom,NA,42.93,London,2019,Marathon,TomTom,0.7349999999999994,0.7349999999999994,NA,3.1455555555555557
2142,2142,M,20-24,3:08:45,4:28/km,2900678,2325595069,Garmin Forerunner 735XT,NA,42.73,London,2019,Marathon,Garmin,0.5349999999999966,0.5349999999999966,NA,3.1458333333333335
2143,2143,M,25-34,3:08:47,4:28/km,27822261,2325424637,Garmin Forerunner 230,NA,42.84,London,2019,Marathon,Garmin,0.6450000000000031,0.6450000000000031,NA,3.1463888888888887
2144,2144,M,25-34,3:08:48,4:28/km,1312922,2326223886,Garmin Forerunner 735XT,Hoka One One Cavu,42.68,London,2019,Marathon,Garmin,0.48499999999999943,0.48499999999999943,Hoka,3.1466666666666665
2146,2146,M,NA,3:08:49,4:28/km,749141,2325415853,Garmin Forerunner 735XT,NA,42.55,London,2019,Marathon,Garmin,0.3549999999999969,0.3549999999999969,NA,3.1469444444444443
2147,2147,M,35-44,3:08:49,4:28/km,40700061,2336739511,Garmin Forerunner 735XT,NA,42.47,London,2019,Marathon,Garmin,0.2749999999999986,0.2749999999999986,NA,3.1469444444444443
2148,2148,M,45-54,3:08:50,4:29/km,7402210,2325446253,Garmin Forerunner 735XT,Adidas Energy Boost,42.42,London,2019,Marathon,Garmin,0.22500000000000142,0.22500000000000142,Adidas,3.147222222222222
2149,2149,M,55-64,3:08:51,4:29/km,24307815,2326736003,Garmin Forerunner 25,Nike Zoom Fly ,42.73,London,2019,Marathon,Garmin,0.5349999999999966,0.5349999999999966,Nike,3.1475
2150,2150,M,45-54,3:08:51,4:29/km,42031047,2355835593,Garmin Forerunner 235,NA,42.74,London,2019,Marathon,Garmin,0.5450000000000017,0.5450000000000017,NA,3.1475
2151,2151,M,35-44,3:08:52,4:29/km,1475069,2325889971,Garmin Forerunner 935,Inov-8 275 Road Claw,42.51,London,2019,Marathon,Garmin,0.3149999999999977,0.3149999999999977,Inov-8,3.147777777777778
2152,2152,M,35-44,3:08:53,4:29/km,26147804,2325469045,Garmin Forerunner 230,NA,42.74,London,2019,Marathon,Garmin,0.5450000000000017,0.5450000000000017,NA,3.1480555555555556
2153,2153,M,35-44,3:08:53,4:29/km,11220557,2326085169,Garmin Forerunner 35,Brooks Ghost 11,42.67,London,2019,Marathon,Garmin,0.4750000000000014,0.4750000000000014,Brooks,3.1480555555555556
2154,2154,M,55-64,3:08:53,4:29/km,9240881,2327562856,Garmin Forerunner 220,NA,43.31,London,2019,Marathon,Garmin,1.115000000000002,1.115000000000002,NA,3.1480555555555556
2155,2155,M,25-34,3:08:54,4:29/km,27529320,2325332715,Garmin Instinct,NA,41.86,London,2019,Marathon,Garmin,-0.33500000000000085,0.33500000000000085,NA,3.1483333333333334
2156,2156,M,NA,3:08:55,4:29/km,19100060,2325762203,Apple Watch Series 4,Adidas Adizero Boston Boost 7,43.33,London,2019,Marathon,Apple,1.134999999999998,1.134999999999998,Adidas,3.1486111111111112
2157,2157,M,35-44,3:08:56,4:29/km,3370963,2325324556,Garmin fenix 5X,NA,43.25,London,2019,Marathon,Garmin,1.0549999999999997,1.0549999999999997,NA,3.148888888888889
2159,2159,M,45-54,3:08:56,4:29/km,1977014,2325355761,Garmin Forerunner 935,Brooks Adrenaline Gts 18,42.47,London,2019,Marathon,Garmin,0.2749999999999986,0.2749999999999986,Brooks,3.148888888888889
2160,2160,M,25-34,3:08:56,4:29/km,22135461,2325472730,Garmin fenix 5 Plus,Nike Zoom Fly Flyknit,43.56,London,2019,Marathon,Garmin,1.365000000000002,1.365000000000002,Nike,3.148888888888889
2162,2162,M,45-54,3:08:57,4:29/km,2322521,2326716615,Garmin Forerunner 735XT,Brooks Ghost 11 #2,42.64,London,2019,Marathon,Garmin,0.4450000000000003,0.4450000000000003,Brooks,3.1491666666666664
2164,2164,M,35-44,3:08:59,4:29/km,1575463,2325388303,Garmin Forerunner 220,Brooks Launch,42.38,London,2019,Marathon,Garmin,0.18500000000000227,0.18500000000000227,Brooks,3.149722222222222
2165,2165,F,25-34,3:08:59,4:29/km,5639222,2325589141,Suunto Ambit3 Peak,NA,43.25,London,2019,Marathon,Suunto,1.0549999999999997,1.0549999999999997,NA,3.149722222222222
2166,2166,M,45-54,3:09:00,4:29/km,21618288,2325330481,Garmin fenix 3,NA,43.73,London,2019,Marathon,Garmin,1.5349999999999966,1.5349999999999966,NA,3.15
2167,2167,M,35-44,3:09:00,4:29/km,13397982,2325386364,Garmin Forerunner 620,NA,42.6,London,2019,Marathon,Garmin,0.40500000000000114,0.40500000000000114,NA,3.15
2169,2169,M,NA,3:09:01,4:29/km,10847093,2325489192,Garmin Forerunner 35,NA,42.8,London,2019,Marathon,Garmin,0.6049999999999969,0.6049999999999969,NA,3.1502777777777777
2170,2170,M,45-54,3:09:01,4:29/km,7446837,2326133743,Garmin Forerunner 410,Nike Fly,42.42,London,2019,Marathon,Garmin,0.22500000000000142,0.22500000000000142,Nike,3.1502777777777777
2171,2171,M,25-34,3:09:02,4:29/km,32304757,2325707808,Garmin Forerunner 610,NA,42.6,London,2019,Marathon,Garmin,0.40500000000000114,0.40500000000000114,NA,3.1505555555555556
2172,2172,M,25-34,3:09:03,4:29/km,13486700,2325351171,Garmin Forerunner 235,Asics Gel-Cumulus 20,42.58,London,2019,Marathon,Garmin,0.384999999999998,0.384999999999998,Asics,3.1508333333333334
2173,2173,M,NA,3:09:03,4:29/km,2587062,2325373260,Garmin Forerunner 920XT,Adidas Ultra Boost,42.49,London,2019,Marathon,Garmin,0.2950000000000017,0.2950000000000017,Adidas,3.1508333333333334
2174,2174,M,45-54,3:09:03,4:29/km,7959821,2325647632,Garmin Forerunner 645 Music,NA,42.54,London,2019,Marathon,Garmin,0.34499999999999886,0.34499999999999886,NA,3.1508333333333334
2175,2175,M,0-19,3:09:05,4:29/km,20316709,2325352689,Garmin Forerunner 935,Nike Pegasus 35 Black And Peat Moss,42.42,London,2019,Marathon,Garmin,0.22500000000000142,0.22500000000000142,Nike,3.151388888888889
2176,2176,F,35-44,3:09:06,4:29/km,17844268,2326468570,Garmin Forerunner 235,NA,42.47,London,2019,Marathon,Garmin,0.2749999999999986,0.2749999999999986,NA,3.1516666666666664
2177,2177,M,35-44,3:09:08,4:29/km,14510740,2325626937,Garmin Forerunner 230,Adidas Adizero Tempo 8,42.47,London,2019,Marathon,Garmin,0.2749999999999986,0.2749999999999986,Adidas,3.152222222222222
2178,2178,F,45-54,3:09:08,4:29/km,1769520,2327601392,Garmin Forerunner 735XT,NA,42.89,London,2019,Marathon,Garmin,0.6950000000000003,0.6950000000000003,NA,3.152222222222222
2179,2179,M,25-34,3:09:09,4:29/km,7198561,2326051224,Garmin Forerunner 25,Brooks Adrenaline Gts19,42.79,London,2019,Marathon,Garmin,0.5949999999999989,0.5949999999999989,Brooks,3.1525
2180,2180,M,55-64,3:09:10,4:29/km,3021642,2326129945,TomTom,NA,43.0,London,2019,Marathon,TomTom,0.8049999999999997,0.8049999999999997,NA,3.1527777777777777
2181,2181,M,45-54,3:09:12,4:29/km,7213140,2325449520,Garmin Forerunner 235,NA,42.68,London,2019,Marathon,Garmin,0.48499999999999943,0.48499999999999943,NA,3.1533333333333333
2182,2182,M,25-34,3:09:12,4:29/km,26291491,2325475994,Garmin Forerunner 235,NA,42.61,London,2019,Marathon,Garmin,0.41499999999999915,0.41499999999999915,NA,3.1533333333333333
2183,2183,F,35-44,3:09:12,4:29/km,19803233,2325491671,Garmin Forerunner 230,NA,42.61,London,2019,Marathon,Garmin,0.41499999999999915,0.41499999999999915,NA,3.1533333333333333
2184,2184,F,35-44,3:09:12,4:29/km,19686258,2326007461,Garmin Forerunner 235,NA,42.2,London,2019,Marathon,Garmin,0.005000000000002558,0.005000000000002558,NA,3.1533333333333333
2185,2185,M,35-44,3:09:14,4:29/km,30940904,2326379962,Garmin fenix 3,NA,44.15,London,2019,Marathon,Garmin,1.9549999999999983,1.9549999999999983,NA,3.153888888888889
2186,2186,M,45-54,3:09:15,4:29/km,11105695,2325607357,Garmin Forerunner 920XT,Nike Pegasus Zoom 33 Blue,42.95,London,2019,Marathon,Garmin,0.7550000000000026,0.7550000000000026,Nike,3.154166666666667
2187,2187,M,35-44,3:09:15,4:29/km,9468541,2326403179,Garmin fenix 3,Nike Pegasus 35,42.73,London,2019,Marathon,Garmin,0.5349999999999966,0.5349999999999966,Nike,3.154166666666667
2188,2188,M,25-34,3:09:16,4:29/km,14412048,2325368673,Garmin Forerunner 235,NA,42.65,London,2019,Marathon,Garmin,0.4549999999999983,0.4549999999999983,NA,3.154444444444444
2189,2189,M,35-44,3:09:17,4:29/km,15346052,2325380494,Garmin Forerunner 230,Brooks Ghost 11,42.57,London,2019,Marathon,Garmin,0.375,0.375,Brooks,3.154722222222222
2190,2190,M,45-54,3:09:17,4:29/km,1884917,2325390554,Garmin fenix 5,Asics Kayano 24,43.09,London,2019,Marathon,Garmin,0.8950000000000031,0.8950000000000031,Asics,3.154722222222222
2191,2191,M,NA,3:09:17,4:29/km,8044780,2325618122,TomTom,Saucony Kinvara 9,42.48,London,2019,Marathon,TomTom,0.2849999999999966,0.2849999999999966,Saucony,3.154722222222222
2192,2192,M,25-34,3:09:17,4:29/km,10894162,2326002435,Garmin Forerunner 235,NA,42.64,London,2019,Marathon,Garmin,0.4450000000000003,0.4450000000000003,NA,3.154722222222222
2193,2193,M,35-44,3:09:17,4:29/km,11381080,2329076007,Garmin Forerunner 225,Adidas Boost Supernova M,42.86,London,2019,Marathon,Garmin,0.6649999999999991,0.6649999999999991,Adidas,3.154722222222222
2194,2194,M,25-34,3:09:18,4:29/km,8421220,2325325731,iPhone App,NA,44.15,London,2019,Marathon,iPhone,1.9549999999999983,1.9549999999999983,NA,3.155
2195,2195,M,45-54,3:09:19,4:29/km,20357694,2325353514,Garmin Forerunner 235,Adidas Adios 3,42.45,London,2019,Marathon,Garmin,0.25500000000000256,0.25500000000000256,Adidas,3.1552777777777776
2196,2196,M,25-34,3:09:22,4:29/km,34628303,2325327972,iPhone App,NA,43.36,London,2019,Marathon,iPhone,1.1649999999999991,1.1649999999999991,NA,3.156111111111111
2197,2197,M,NA,3:09:22,4:29/km,19384771,2325398648,Garmin Forerunner 235,NA,42.48,London,2019,Marathon,Garmin,0.2849999999999966,0.2849999999999966,NA,3.156111111111111
2198,2198,M,25-34,3:09:22,4:29/km,10824586,2325424984,Garmin fenix 3,Saucony Triumph Iso,43.46,London,2019,Marathon,Garmin,1.2650000000000006,1.2650000000000006,Saucony,3.156111111111111
2199,2199,M,35-44,3:09:24,4:29/km,13372062,2325425670,Garmin Forerunner 220,NA,42.62,London,2019,Marathon,Garmin,0.42499999999999716,0.42499999999999716,NA,3.1566666666666667
2200,2200,M,45-54,3:09:24,4:29/km,13116897,2325627934,Garmin Forerunner 235,Saucony Freedom - White,42.45,London,2019,Marathon,Garmin,0.25500000000000256,0.25500000000000256,Saucony,3.1566666666666667
2201,2201,M,NA,3:09:24,4:29/km,21077353,2326334608,Garmin Forerunner 735XT,NA,42.48,London,2019,Marathon,Garmin,0.2849999999999966,0.2849999999999966,NA,3.1566666666666667
2202,2202,M,NA,3:09:24,4:29/km,19660822,2326567427,Garmin Forerunner 110,NA,42.36,London,2019,Marathon,Garmin,0.16499999999999915,0.16499999999999915,NA,3.1566666666666667
2203,2203,M,55-64,3:09:24,4:29/km,14054380,2327529585,Garmin Forerunner 235,Brooks Hyperion ,42.54,London,2019,Marathon,Garmin,0.34499999999999886,0.34499999999999886,Brooks,3.1566666666666667
2204,2204,M,45-54,3:09:26,4:29/km,3151950,2325373826,Garmin Forerunner 735XT,Nike Vapourfly 4%,42.43,London,2019,Marathon,Garmin,0.23499999999999943,0.23499999999999943,Nike,3.157222222222222
2206,2206,M,NA,3:09:28,4:29/km,3286662,2329827144,Garmin Forerunner 610,Saucony Mirage #1 ,42.64,London,2019,Marathon,Garmin,0.4450000000000003,0.4450000000000003,Saucony,3.1577777777777776
2207,2207,F,25-34,3:09:29,4:29/km,7659854,2325723210,Garmin Forerunner 235,NA,42.46,London,2019,Marathon,Garmin,0.26500000000000057,0.26500000000000057,NA,3.1580555555555554
2208,2208,M,NA,3:09:30,4:29/km,23601704,2325351392,Garmin Forerunner 235,NA,42.42,London,2019,Marathon,Garmin,0.22500000000000142,0.22500000000000142,NA,3.158333333333333
2209,2209,M,45-54,3:09:30,4:29/km,57000,2327042029,Garmin fenix 3,NA,43.62,London,2019,Marathon,Garmin,1.4249999999999972,1.4249999999999972,NA,3.158333333333333
2210,2210,M,55-64,3:09:31,4:29/km,32915029,2325578552,Garmin fenix 3,NA,42.86,London,2019,Marathon,Garmin,0.6649999999999991,0.6649999999999991,NA,3.158611111111111
2211,2211,F,25-34,3:09:32,4:30/km,25769961,2325354036,Garmin Forerunner 235,NA,42.59,London,2019,Marathon,Garmin,0.3950000000000031,0.3950000000000031,NA,3.158888888888889
2212,2212,M,35-44,3:09:32,4:30/km,2839792,2325378528,Garmin Forerunner 920XT,Saucony Power Grid Triumph 10,42.73,London,2019,Marathon,Garmin,0.5349999999999966,0.5349999999999966,Saucony,3.158888888888889
2213,2213,F,NA,3:09:33,4:30/km,12468091,2328881847,Suunto Ambit2 S,NA,43.49,London,2019,Marathon,Suunto,1.2950000000000017,1.2950000000000017,NA,3.1591666666666667
2214,2214,M,NA,3:09:35,4:30/km,11743677,2327443455,Garmin Forerunner 235,NA,42.42,London,2019,Marathon,Garmin,0.22500000000000142,0.22500000000000142,NA,3.1597222222222223
2215,2215,M,NA,3:09:36,4:30/km,20142109,2325499042,Garmin vivoactive 3,NA,42.4,London,2019,Marathon,Garmin,0.2049999999999983,0.2049999999999983,NA,3.1599999999999997
2216,2216,F,25-34,3:09:37,4:30/km,7094734,2325352430,Garmin Forerunner 230,NA,42.47,London,2019,Marathon,Garmin,0.2749999999999986,0.2749999999999986,NA,3.1602777777777775
2217,2217,M,25-34,3:09:37,4:30/km,14989572,2325639601,Garmin Forerunner 735XT,NA,42.65,London,2019,Marathon,Garmin,0.4549999999999983,0.4549999999999983,NA,3.1602777777777775
2218,2218,M,25-34,3:09:38,4:30/km,39465049,2325502546,Apple Watch Series 3,NA,43.35,London,2019,Marathon,Apple,1.1550000000000011,1.1550000000000011,NA,3.1605555555555553
